ID,post_date,post_title,post_status,post_id,address,bolig_desc,bolig_price,bolig_rooms,bolig_type,bolig_year_build,boligareal,city,energy_label,grundareal,latitude,longitude,post_code,database
28178,2024-03-27 12:33:04,Bolig 28178,trash,28178,"Violvej 16, 7100 Vejle","Fantastisk Hus Til Salg i Blomsterkvarteret

Velkommen til dette charmerende hus beliggende i det naturskønne Blomsterkvarter. Med sine dejlige 243 kvadratmeter og en fantastisk have er dette hjem perfekt til familier, der søger plads, natur og bekvemmelighed.

Beliggenhed:
Huset ligger i et naturskønt område, tæt på skovområder, skoler og handlemuligheder. Du kan nyde den fredelige atmosfære samtidig med, at du har alle nødvendige faciliteter inden for rækkevidde.

Beskrivelse:

243 kvadratmeter boligareal, rummeligt og indbydende
Tre badeværelser for optimal bekvemmelighed
Stort fælles aktivitetsrum til familieunderholdning og sammenkomster
Skur med rigelig plads til opbevaring af værktøj og udstyr
Fantastisk have, perfekt til afslapning og leg
Masser af parkeringsplads til biler og gæster

Andre oplysninger:

Huset byder på hygge, samvær og en masse muligheder for personlig præg
Ideelt for familier, der ønsker en kombination af natur og bekvemmelighed

Kontakt os:
Vil du opleve dette strålende hjem i Blomsterkvarteret? Tøv ikke med at kontakte os på 51911870 (send sms i forvejen for aftale) eller pernilleimnielsen@gmail.com for yderligere oplysninger, billeder eller en fremvisning.
",2950000,6,Villa,1920,243,Vejle,C,1000,55.69348192,9.51932768,7100,oct_dump
28191,2024-03-27 13:39:47,Bolig 28191,trash,28191,"Nørmarkvej 29, 2. 20, 7600 Struer","Velkommen til Nørmarkvej 29  2. 20

 Pæn og godt udnyttet ejerlejlighed, som fremstår i rigtig god stand og med flotte detaljer og rummelig stue,  
gode parkeringsmuligheder - Grønne fællesarealer - Boldbaner og legeplads til børnene.
Lejligheden består af en dejlig lys fordelingsgang På venstre hånd fra indgangen har vi kokkentet og til højre et et hvidt og moderne badeværelse
Til sidst har I en dejlig stor stue, hvor der virkelig er plads til et godt sofaarrangement og en mindre soveværelset.
 Dertil er der en altan, hvor man nemt kan have et cafe bord med stole til og nyde eftermiddagskaffen .
 Til slut kommer adressen, som sætter prikken over i’et. I bor med få skridt til bl.a. nærmeste indkøbsmulighed COP 365  samt bussen, som tager jer videre rundt i Struer. 
Her er I centralt placeret, så der er ikke langt til hverken havnen, stationen eller bylivet, der frister med butikker og spisesteder.

Henvendelse på tlf nr 81480164",695000,2,Ejerlejlighed,1967,55,Struer,Ikke relevant,,56.48271089,8.5958323,7600,oct_dump
28203,2024-03-27 17:24:20,Bolig 28203,trash,28203,"Prins Christians Gade 10, st. tv, 8900 Randers C","Andelslejlighed til salg i Randers.
64 kvm beliggende i Vester Altanvejskvarteret, tæt på både banegården og grønne områder. 
Her er højt til loftet, altan og badekar. Lejligheden er istandsat med respekt for den oprindelige charme i den fine gamle ejendom. 
Her er entre, køkken, bad, stue og soveværelse med hems. 
Andelsforeningen er velfungerende med fin vaskekælder og trappevasken klares af rengøringsfirma. 
Boligafgift 2800+ forbrug, dertil kommer andelsbevis på 238.840 kr",238840,2,Andelsbolig,1934,64,Randers C,C,64,56.46446846,10.02550478,8900,oct_dump
28264,2024-03-27 20:03:33,Bolig 28264,trash,28264,"Volderslevvej 31, Hjallese, 5260 Odense S","Huset rummer 108 kvm i stueplan samt en tilhørende sund og højloftet kælder på 40 kvm.
Stueplanet rummer 3 værelser, 1 badeværelse, køkken samt 1 stor vinkelstue med mulighed for køkken/alrum. Udgang fra stuen til hyggelig vestvendt terrasse og have med sol hele dagen.
Kælderen indeholder 1 ekstra badeværelse, 3 disponible rum samt et viktualierum.",,4,Villa,,108,Odense S,D,,55.34970345,10.37686592,5260,oct_dump
28342,2024-03-28 12:27:32,Bolig 28342,trash,28342,"Voldum-Rud Vej 71, Voldum, 8370 Hadsten","Skøn murermestervilla kun 30 minutter fra Aarhus

Er du klar til at flytte ind i et smukt gedigent hus fra 1930 i den livlige landsby, Voldum, med et stort fælleskab og mange børnefamilier, har vi huset til dig. 

140 m2 løbende moderniseret beboelse og 86 m2 kælder (vægtet areal 174 m2). Hertil kommer 48 m2 delvist åben garage i samme stil som huset, og 34 m2 isoleret meget lyst udhus med hems med mange anvendelsesmuligheder, f.eks. til hobbyrum, anneks eller atelier.

Stuetagen består af entre med opgang til 1. sal, to lyse sammenhængende stuer med original skydedør imellem og flotte originale lyse gulve samt brændeovn, køkken med masser af skabs- og bordplads, spiseplads og nedgang til kælder, toilet samt værelse. Fra den sydvendte stue er der udgang til den dejlige sydvendte, hævede og delvist overdækkede terrasse.

Den lyse 1. sal består af 2 værelser samt mindre stue (kan omdannes til ekstra værelse) samt stort badeværelse. Fra de to værelser er der adgang til den store sydvendte altan med den skønneste udsigt.

Den meget anvendelige kælder består af stort bryggers med indgang udefra og vaskefaciliteter, 2 store disponible rum, et opbevaringsrum samt et mindre viktualierum.

1085 m2 stor sydvendt grund med dejlig lukket have med lille dam, et stort dyre-/fugleliv og udsigt over marker. 

????	300 m til skole og fritidsklub
????????	1000 m til børnehave
????	700 m til købmand
????️	250 m til idrætshal og fitnesscenter
????️	8 km til E45
????	3,5 km til Clausholm Slot og skov
????️	12 km til Randers Storcenter/Bilka
????	29 km til Skejby Sygehus
⛱️	25 km til Følle Strand
????	30 km til Aarhus

Tilstandsrappport, Energirapport og Elrapport foreligger.

Ring til os for spørgsmål eller book en fremvisning på tlf. 2887 2821. ",1895000,3,Villa,1930,140,Hadsten,D,1085,56.36473604,10.15598161,8370,oct_dump
28352,2024-03-28 20:57:07,Bolig 28352,trash,28352,"Fælledvej 24, 8870 Langå","Huset ligger på toppen af bakken på Fælledvej og har en dejlig udsigt ud over Langå og skovene i baggrunden. Det er det sidste hus for enden af en blind vej på en grus-/græsvej, hvor der ikke kommer nogen biler. Det er et meget roligt og grønt område med en ugeneret have med mange forskellige slags frugt og bær. Vi har hvert år besøg af fasaner, egern og pindsvin.
Huset ligger meget centralt placeret i Langå, tæt på kirken og i gåafstand til togstationen, skolen, indkøb, skovene og Gudenåen. 
Hvis et barn skal gå alene til skole, er der kun én vej (med fodgængerfelt og skolepatrulje), der skal krydses.

Huset gennemgår i foråret 2024 en omfattende renovering af stueetagen med nyt gulvvarmesystem, nye gulve, nyt køkken, nyt akustikloft og en stor loft-til-gulv-vinduesåbning i husets gavl.

Her er nogle fakta om boligen:
Meget rummelig villa i 2,5 plan: 6 værelser, stue, køkken-alrum, 2 badeværelser (2 brus/1 karbad), bryggers.
Stueetagen (stue, køkken-alrum, badeværelse, værelse, bryggers) kan let indrettes med endnu et værelse (som der oprindelig har været). Der er gulvvarme i hele stueetagen, og vi har for ikke så længe siden installeret ventilationsanlæg.
2. etagen (5 værelser, hems, badeværelse) er i halvandet-plans højde; denne etage har massive trægulve; fantastisk udsigt fra de fleste af etagens værelser (især fra hemsen hvor man kan stå oprejst).

Udendørs:
Skøn privat have omkranset af store træer; nem at holde.
Stor overdækket terrasse med udgang fra stuen.
Drivhus.
Stort skur.
Carport og stor indkørsel med plads til flere biler
Separat plads til trailer

God til børnefamilie eller liberalt erhverv:
Huset egner sig godt til en famile, hvor der er brug for mange rum. Hvis man ønsker færre og større rum, kan skillevæggene nemt fjernes.

Huset egner sig også godt til liberalt erhverv, da underetagen har to indgange og etagen let kan adskilles i en privat og erhvervsmæssig del.",2950000,6,Villa,1988,210,Langå,C,962,56.3935729,9.89500431,8870,oct_dump
28391,2024-03-29 10:50:27,Bolig 28391,trash,28391,"Vesterbro 59, 1., 5000 Odense C","•	Meget central placering
•	121 gode kvadratmeter
•	4 gode værelser
•	Højt til loftet og lyse rum
•	Hyggelig gårdvendt altan


Beliggenheden på Vesterbro  er ideel, da du har nem adgang til alle de faciliteter, som Odense Centrum har at byde på. Shopping, restauranter, caféer, sport (gratis minigolf i baghaven på mejerigrunden), fritidsaktiviter og kulturelle begivenheder er alle inden for gåafstand på få hundred meter, skoler, børnehave, Munke mose, og Ansgar anlæg lige uden for døren. Der er meget fine muligheder for parkering i Thorsgade.  Samtidig giver den centrale beliggenhed dig nem adgang til offentlig transport som bus – letbane – tog, der forbinder dig med resten af byen, regionen og landet.

Månedlig fællesudgifter til ejerforeningen lyder på 1.925,00,-og består af:
•	á conto øvrige fællesudgifter 	991,67, -
•	á conto vand/kloak/renovation 	333,33,-
•	á conto varme			   600,00,-
Lejlighedens varmeforbrug har de sidste år årligt ligget stabilt under 8.000,00,- i forbrug.
",,4,Ejerlejlighed,,121,Odense C,D,,55.39420348,10.37452772,5000,oct_dump
28406,2024-03-29 13:32:58,Bolig 28406,trash,28406,"Bülowsgade 55, st. th, 8000 Aarhus C","Sælger min dejlige 2 værelses andelsbolig på Frederiksbjerg. Boligen er på 54 kvm. Nyt HTH køkken mm. Billig ydelse pr. Måned 3.800 kr med varme,vand, internet, fri vask i kælderen, havemand og trappevaske firma. Det er en I/s lejlighed og forældrekøb ikke tilladt. Prisen er kr. 1.295.000 . Foreningen har en rigtig god økonomi. Skriv for nærmere info og for at se lejligheden.",1295000,2,Andelsbolig,,54,Aarhus C,B,,56.14604789,10.20236481,8000,oct_dump
28409,2024-03-29 19:24:47,Bolig 28409,trash,28409,"Stenagervænget 51, 7100 Vejle","Arkitekttegnet lavenergi hus direkte ud til natur i Skibet 

- 160 kvm 
- 2 badeværelser, 3 soveværelser (voksenafdeling med badeværelse og walk-in)
- Højt til loft 
- Køkkenalrum 
- 500 m til vuggestue, børnehave, skole, hal og fodboldbaner
- 2 km til indkøb: Rema &amp; Dagli’Brugsen
- Grundareal: 1160 kvm
- Byggeår: 2009
- Pris: 3.650.000,-

Skriv i kommentarfelt ved interesse, så smider vi dig en besked. ",3650000,5,Villa,2009,160,Vejle,A,1160,55.71100814,9.44264852,7100,oct_dump
28430,2024-03-29 22:00:35,Bolig 28430,trash,28430,"Mosegårdsvej 20, 8700 Horsens","Ind­flyt­nings­klar villa på lukket vej i populært område!
Ønsker I en ind­flyt­nings­klar villa med kort gåafstand til byens centrum, bør I se nærmere på denne velholdte villa. Fra ejendommen er der ligeledes kort afstand til flere ind­købs­mu­lig­he­der, skole, børnehaver og idræts­fa­ci­li­te­ter samt motorvej E45.

Boligen er løbende blevet renoveret, hvor det blandt andet kan nævnes at taget er udskiftet og der er blevet efterisoleret i 2014, der er kommet fjernvarme ind i 2019, og siden 2021 er der blevet udskiftet gulve, lofter, køkken, bryggers, badeværelse samt installeret ge­nind­ven­dings­an­læg.

Boligen indeholder et bryggers, som også fungerer som entré, et køkken i videre forbindelse til stue/spisestue, hvorfra der er direkte udgang til en lækker træterrasse. Herudover en afdeling med 3 gode værelser, en gæsteentré og et badeværelse med bruseniche.

Til ejendommen hører en hyggelig syd- og vestvendt have med græsplæne, frugttræer og belægnings sten i indkørslen. Desuden en flot træ-terrasse samt en nydelig græsplæne med plads til leg og boldspil. I 2015 er der opført et nyt lækkert og isoleret udhus på 27 kvm med troldtekt lofter og ved­li­ge­hol­del­ses­fri udvendig beklædning. Endvidere en bred carport med god plads til bilen.",1998000,3,Villa,1958,103,Horsens,C,1100,55.85059722,9.82442616,8700,oct_dump
28786,2024-04-06 19:14:47,Bolig 28786,trash,28786,"Lindholmsvej 34, 9400 Nørresundby","Huset er et byhus, placeret centralt i Nørresundby. Der er en tilbygning som er inddraget i huset, hvor man finder en nektar entre, badeværelse og værelse, så boligen samlet udgør 147kvm. Denne den er dog ikke godkendt til beboelse endnu.
Køkken er fra 2018
Lille badeværelse med badekar fra 2022
Gulve i stueplan fra 2023
Huset er netpudset i 2021",2895000,4,Villa,1971,117,Nørresundby,D,442,57.06312169,9.91508669,9400,oct_dump
35208,2024-09-08 06:57:39,Bolig 35208,trash,35208,"Højsletten 18, Tommerup St, 5690 Tommerup","Arkitekttegnet villa i børnevenligt kvarter.
Alternativ til Odense SV
10 min fra centrum med tog.
7 min fra motorvej.
Indenfor 400 m findes skole/børnehave, indkøb, svømmehal/bibliotek, skov og transport. 
Se mere på boligsiden",4495000,5,Villa,2011,214,Tommerup,A,938,55.34690944,10.17280724,5690,oct_dump
35209,2024-09-08 06:58:21,Bolig 35209,trash,35209,"Højsletten 18, Tommerup St, 5690 Tommerup","Arkitekttegnet villa i børnevenligt kvarter.
Alternativ til Odense SV
10 min fra centrum med tog.
7 min fra motorvej.
Indenfor 400 m findes skole/børnehave, indkøb, svømmehal/bibliotek, skov og transport. 
Se mere på boligsiden",4495000,5,Villa,2011,214,Tommerup,A,938,55.34690944,10.17280724,5690,oct_dump
35239,2024-09-08 18:01:31,Bolig 35239,trash,35239,"Solvangen 44, 6715 Esbjerg N",,3398000,3,Villa,,154,Esbjerg N,Ikke relevant,,55.50487714,8.43442804,6715,oct_dump
35240,2024-09-08 18:01:51,Bolig 35240,trash,35240,"Solvangen 44, 6715 Esbjerg N",,3398000,3,Villa,,154,Esbjerg N,Ikke relevant,,55.50487714,8.43442804,6715,oct_dump
35242,2024-09-08 18:51:37,Bolig 35242,trash,35242,"Solvangen 44, 6715 Esbjerg N",,3398000,5,Villa,1969,191.2,Esbjerg N,D,750,55.50487714,8.43442804,6715,oct_dump
35243,2024-09-08 18:51:59,Bolig 35243,trash,35243,"Solvangen 44, 6715 Esbjerg N",,3398000,5,Villa,1969,191.2,Esbjerg N,D,750,55.50487714,8.43442804,6715,oct_dump
35244,2024-09-08 19:03:18,Bolig 35244,trash,35244,"Solvangen 44, 6715 Esbjerg N",,3398000,5,Villa,1969,191.4,Esbjerg N,D,750,55.50487714,8.43442804,6715,oct_dump
35331,2024-09-10 13:27:31,Bolig 35331,trash,35331,"Drastrup Skovvej 3, 9200 Aalborg SV","2 generationshus eller lejeindtægt.
Villa i Skalborg på 2*82 m2 med høj kælder og hævet stueetage og hertil fritliggende hus/anneks ( godkendt til beboelse med fjernvarme mm) på 66 m2. Nyt tag fra 2022 og løbende nye vinduer mm. Grund 1050m2. Belighende på stille villavej med 5 min gang til storcentret/restautenter mm den ene vej, og 5 min gang til fredet skov, marker til den anden side. Bus 50 m fra hus. 4 værelser, 2 stuer, 2 badeværelser, køkken og thekøkken i hovedhuset. 2 værelser og køkken/stue/alrum samt entre og bad i anneks. Bruges pt som flergenerationsbeboelse, men kan også bruges til udlejning og dermed billig husleje.
Er ikke sat offenligt til salg, så kun at finde herinde. Pris 2195000,00 kr.",2195000,6,Villa,1956,148,Aalborg SV,D,1050,57.00498118,9.86430617,9200,oct_dump
35394,2024-09-12 21:56:05,Bolig 35394,trash,35394,"Hvedevænget 68, 8700 Horsens","Totalrenoveret hus 2024 
115 kvm beboelse med en sammenhængende garage på 27 (selvfølgelig opvarmet)

Klar til at flytte ind i.",2500000,3,Villa,1977,145,Horsens,B,1089,55.83654154,9.82539031,8700,oct_dump
35576,2024-09-17 08:58:18,Bolig 35576,trash,35576,Hyldtoftevej 46,"Hyggeligt bindingsværks hus med charme , gæste toilet og badeværelse med varme i gulv,  bryggers med udgang til garage , lille hyggeudestue , terrasse overdækket med vindruer figner 50m° loft isoleret ikke med i m° . Smedje 75.m° og en hyggelig stue med udgang til terrasse,  køkken ud i et stor entré med skabe soveværelse med rum til tøj med mere. ",595.000,4,Landejendom,1775,140,Rødby,C,1017,54.66756404,11.43877334,4970,oct_dump
35578,2024-09-17 09:13:26,Bolig 35578,trash,35578,Hyldtoftevej 46,"Bindingsværks hus 140m° , med 50m° loft isoleret gæste wc og badeværelse med varme I gulv stor entré og gang til bryggers med udgang til garage 35m ° 75m° Smedje,  huggelig udestue stue med udgang til terrasse med overdækning af vinduer og figner . Køkkenet åbent med stuen det ene værelse  er med skab til tøj sengetøj og meget andet . Skøn have med mange hygge steder .Gode parkeringsforhold. Grund 1017m ° Masser af plads.",595.00,4,Landejendom,1775,140,Rødby,C,1017,54.66756404,11.43877334,4970,oct_dump
35590,2024-09-17 16:32:32,Bolig 35590,trash,35590,Hyldtoftevej 46,Bindingsværks hus med 4 værelser wc og badeværelse med varme I gulv udover loft isoleret 50m ° garage 35m ° samt smedje 75m ° stor entré med gang til bryggers og udgang til garage stue med åbent køkken udgang til terrasse med overdækning af vinduer figner med mere . Skøn grund gård miljø mellem hus og smedje. Gode pakeringsforhold.  Det ene værelse er med stort rum til tøj sengetøj  med mere. Kræver hænderne er skruet godt på .,595.000,4,Landejendom,1775,140,Rødby,C,1017,54.66756404,11.43877334,4970,oct_dump
35612,2024-09-17 19:45:01,Bolig 35612,trash,35612,"Dagnæs Boulevard 39, 8700 Horsens","Bolig til salg på Dagnæs Boulevard!

God familievenlig beliggenhed på lukket vænge tæt på både by og natur

Opført 1970 med tilbygning fra 1976

161 kvm + garage med et grundareal på 792 kvm. 

5 værelser (4 værelser + stue) god opdeling af børne samt forældreafdeling. 
To badeværelser begge med gulv varme 
Bryggers samt viktualierum

Nyt tag i september 2024

Fjernvarme (energimærke c) 

God stor lukket have med ny træterrasse 

Flot istandsat og helt indflytningsklar 

Følgende ting er renoveret i huset siden november 2022:
 
- Nye gulve i hele huset
- Nyt køkken med kvalitets hårde hvidevarer
- Troldtekt lofter / gips lofter i størstedelen af boligen
- Nyt super lækkert badeværelse i forældreafdeling
- Stort åbent køkken-alrum / stue på 70+ kvm 
- Nyt sort eternit tag (september 2024) 
- Træterrasse på sydvest vendt terrasse (juni 2023) 
- Hulmurisoleret primo 2023
- med mere. 

Alt i alt et super dejligt hus med en fantastisk planløsning. Huset kommer til salg hos Danbolig indenfor de næste 7-10 dage. 
Tag fat i Nikolaj Poulsen ved interesse. 

Pris 2.895.000,- 

I kommentarfeltet er der et par billeder af huset, hvis spørgsmål sig endelig til ????",2895000,4,Villa,1970,161,Horsens,C,792,55.84333289,9.85256583,8700,oct_dump
